id,variable_name,variable_dimensions,value,1D,2D
149,xTaka,1,647,5,-
150,rotX,1,120,5,-
151,rotTaka,1,-15,5,-
152,fixParam,1,16,5,-
153,fixtureTypeS,1,linssi,5,-
154,fixtureType1,1,6,5,-
155,channel,1,2,5,-
156,ansaParent,1,2,5,-
157,red,1,255,6,-
158,green,1,255,6,-
159,blue,1,165,6,-
160,xTaka,1,401,6,-
161,yTaka,1,4,6,-
162,rotX,1,180,6,-
163,fixParam,1,-80,6,-
164,fixtureTypeS,1,k.fresu,6,-
165,fixtureType1,1,3,6,-
166,channel,1,8,6,-
167,ansaParent,1,1,6,-
168,red,1,255,7,-
169,xTaka,1,490,7,-
170,yTaka,1,12,7,-
171,rotX,1,180,7,-
172,fixParam,1,-80,7,-
173,fixtureTypeS,1,p.fresu,7,-
174,fixtureType1,1,2,7,-
175,channel,1,14,7,-
176,ansaParent,1,1,7,-
177,red,1,255,8,-
178,xTaka,1,335,8,-
179,yTaka,1,12,8,-
180,rotX,1,180,8,-
181,fixParam,1,-80,8,-
182,fixtureTypeS,1,p.fresu,8,-
183,fixtureType1,1,2,8,-
184,channel,1,13,8,-
185,ansaParent,1,1,8,-
186,red,1,255,9,-
187,green,1,255,9,-
188,blue,1,170,9,-
189,xTaka,1,101,9,-
190,yTaka,1,4,9,-
191,rotX,1,180,9,-
192,fixParam,1,-80,9,-
193,fixtureTypeS,1,k.fresu,9,-
194,fixtureType1,1,3,9,-
195,channel,1,7,9,-
196,ansaParent,1,1,9,-
197,red,1,255,10,-
198,green,1,255,10,-
199,blue,1,152,10,-
200,xTaka,1,728,10,-
201,yTaka,1,6,10,-
202,rotX,1,180,10,-
203,fixParam,1,-80,10,-
204,fixtureTypeS,1,k.fresu,10,-
205,fixtureType1,1,3,10,-
206,channel,1,9,10,-
207,ansaParent,1,1,10,-
208,red,1,255,11,-
209,xTaka,1,578,11,-
210,yTaka,1,14,11,-
211,rotX,1,180,11,-
212,fixParam,1,-80,11,-
213,fixtureTypeS,1,p.fresu,11,-
214,fixtureType1,1,2,11,-
215,channel,1,14,11,-
216,ansaParent,1,1,11,-
217,red,1,255,12,-
218,green,1,255,12,-
219,blue,1,158,12,-
220,xTaka,1,12,12,-
221,yTaka,1,18,12,-
222,rotX,1,120,12,-
223,fixParam,1,45,12,-
224,fixtureTypeS,1,flood,12,-
225,fixtureType1,1,5,12,-
226,channel,1,12,12,-
227,ansaParent,1,2,12,-
228,red,1,255,13,-
229,green,1,255,13,-
230,blue,1,158,13,-
231,xTaka,1,54,13,-
232,yTaka,1,18,13,-
233,rotX,1,120,13,-
234,fixParam,1,45,13,-
235,fixtureTypeS,1,flood,13,-
236,fixtureType1,1,5,13,-
237,channel,1,10,13,-
238,ansaParent,1,2,13,-
239,red,1,255,14,-
240,xTaka,1,85,14,-
241,yTaka,1,19,14,-
242,rotX,1,240,14,-
243,fixParam,1,45,14,-
244,fixtureTypeS,1,par64,14,-
245,fixtureType1,1,1,14,-
246,channel,1,15,14,-
247,fixtureTypeS,1,,15,-
248,fixtureType1,1,0,15,-
249,red,1,255,16,-
250,green,1,255,16,-
251,blue,1,170,16,-
252,xTaka,1,187,16,-
253,yTaka,1,18,16,-
254,rotX,1,240,16,-
255,fixParam,1,45,16,-
256,fixtureTypeS,1,par64,16,-
257,fixtureType1,1,1,16,-
258,channel,1,16,16,-
259,red,1,255,17,-
260,xTaka,1,291,17,-
261,yTaka,1,16,17,-
262,rotX,1,240,17,-
263,fixParam,1,45,17,-
264,fixtureTypeS,1,par64,17,-
265,fixtureType1,1,1,17,-
266,channel,1,15,17,-
267,red,1,255,18,-
268,green,1,255,18,-
269,blue,1,168,18,-
270,xTaka,1,404,18,-
271,yTaka,1,16,18,-
272,rotX,1,240,18,-
273,fixParam,1,45,18,-
274,fixtureTypeS,1,par64,18,-
275,fixtureType1,1,1,18,-
276,channel,1,16,18,-
277,red,1,255,19,-
278,xTaka,1,509,19,-
279,yTaka,1,16,19,-
280,rotX,1,240,19,-
281,fixParam,1,45,19,-
282,fixtureTypeS,1,par64,19,-
283,fixtureType1,1,1,19,-
284,channel,1,17,19,-
285,red,1,255,20,-
286,green,1,255,20,-
287,blue,1,163,20,-
288,xTaka,1,616,20,-
289,yTaka,1,18,20,-
290,rotX,1,240,20,-
291,fixParam,1,45,20,-
292,fixtureTypeS,1,par64,20,-
293,fixtureType1,1,1,20,-
294,channel,1,18,20,-
295,red,1,255,21,-
296,green,1,255,21,-
297,blue,1,160,21,-
298,xTaka,1,813,21,-
299,yTaka,1,17,21,-
300,rotX,1,120,21,-
301,fixParam,1,45,21,-
302,fixtureTypeS,1,flood,21,-
303,fixtureType1,1,5,21,-
304,channel,1,10,21,-
305,ansaParent,1,2,21,-
306,red,1,255,22,-
307,green,1,255,22,-
308,blue,1,158,22,-
309,xTaka,1,855,22,-
310,yTaka,1,17,22,-
311,rotX,1,120,22,-
312,fixParam,1,45,22,-
313,fixtureTypeS,1,flood,22,-
314,fixtureType1,1,5,22,-
315,channel,1,12,22,-
316,ansaParent,1,2,22,-
317,red,1,255,23,-
318,xTaka,1,255,23,-
319,yTaka,1,11,23,-
320,rotX,1,180,23,-
321,fixParam,1,-80,23,-
322,fixtureTypeS,1,p.fresu,23,-
323,fixtureType1,1,2,23,-
324,channel,1,13,23,-
325,ansaParent,1,1,23,-
326,fixtureTypeS,1,,24,-
327,fixtureType1,1,5,24,-
328,fixtureTypeS,1,,25,-
329,fixtureType1,1,5,25,-
330,fixtureTypeS,1,,26,-
331,fixtureType1,1,0,26,-
332,fixtureTypeS,1,,27,-
333,fixtureType1,1,0,27,-
334,fixtureTypeS,1,,28,-
335,fixtureType1,1,8,28,-
336,fixtureTypeS,1,,29,-
337,fixtureType1,1,0,29,-
338,fixtureTypeS,1,,30,-
339,fixtureType1,1,0,30,-
340,fixtureTypeS,1,,31,-
341,fixtureType1,1,0,31,-
342,fixtureTypeS,1,,32,-
343,fixtureType1,1,0,32,-
344,fixtureTypeS,1,,33,-
345,fixtureType1,1,0,33,-
346,fixtureTypeS,1,,34,-
347,fixtureType1,1,0,34,-
348,fixtureTypeS,1,,35,-
349,fixtureType1,1,0,35,-
350,fixtureTypeS,1,,36,-
351,fixtureType1,1,0,36,-
352,fixtureTypeS,1,,37,-
353,fixtureType1,1,0,37,-
354,fixtureTypeS,1,,38,-
355,fixtureType1,1,0,38,-
356,fixtureTypeS,1,,39,-
357,fixtureType1,1,0,39,-
358,fixtureTypeS,1,,40,-
359,fixtureType1,1,0,40,-
360,fixtureTypeS,1,,41,-
361,fixtureType1,1,0,41,-
362,fixtureTypeS,1,,42,-
363,fixtureType1,1,0,42,-
364,fixtureTypeS,1,,43,-
365,fixtureType1,1,0,43,-
366,fixtureTypeS,1,,44,-
367,fixtureType1,1,0,44,-
368,fixtureTypeS,1,,45,-
369,fixtureType1,1,0,45,-
370,fixtureTypeS,1,,46,-
371,fixtureType1,1,0,46,-
372,fixtureTypeS,1,,47,-
373,fixtureType1,1,0,47,-
374,fixtureTypeS,1,,48,-
375,fixtureType1,1,0,48,-
376,fixtureTypeS,1,,49,-
377,fixtureType1,1,0,49,-
378,fixtureTypeS,1,,50,-
379,fixtureType1,1,0,50,-
380,fixtureTypeS,1,,51,-
381,fixtureType1,1,0,51,-
382,fixtureTypeS,1,,52,-
383,fixtureType1,1,0,52,-
384,fixtureTypeS,1,,53,-
385,fixtureType1,1,0,53,-
386,fixtureTypeS,1,,54,-
387,fixtureType1,1,0,54,-
388,fixtureTypeS,1,,55,-
389,fixtureType1,1,0,55,-
390,fixtureTypeS,1,,56,-
391,fixtureType1,1,0,56,-
392,fixtureTypeS,1,,57,-
393,fixtureType1,1,0,57,-
394,fixtureTypeS,1,,58,-
395,fixtureType1,1,0,58,-
396,fixtureTypeS,1,,59,-
397,fixtureType1,1,0,59,-
398,fixtureTypeS,1,,60,-
399,fixtureType1,1,0,60,-
400,fixtureTypeS,1,,61,-
401,fixtureType1,1,0,61,-
402,fixtureTypeS,1,,62,-
403,fixtureType1,1,0,62,-
404,fixtureTypeS,1,,63,-
405,fixtureType1,1,0,63,-
406,fixtureTypeS,1,,64,-
407,fixtureType1,1,0,64,-
408,fixtureTypeS,1,,65,-
409,fixtureType1,1,0,65,-
410,fixtureTypeS,1,,66,-
411,fixtureType1,1,0,66,-
412,fixtureTypeS,1,,67,-
413,fixtureType1,1,0,67,-
414,fixtureTypeS,1,,68,-
415,fixtureType1,1,0,68,-
416,fixtureTypeS,1,,69,-
417,fixtureType1,1,0,69,-
418,fixtureTypeS,1,,70,-
419,fixtureType1,1,0,70,-
420,fixtureTypeS,1,,71,-
421,fixtureType1,1,0,71,-
422,fixtureTypeS,1,,72,-
423,fixtureType1,1,0,72,-
424,fixtureTypeS,1,,73,-
425,fixtureType1,1,0,73,-
426,fixtureTypeS,1,,74,-
427,fixtureType1,1,0,74,-
428,fixtureTypeS,1,,75,-
429,fixtureType1,1,0,75,-
430,fixtureTypeS,1,,76,-
431,fixtureType1,1,0,76,-
432,fixtureTypeS,1,,77,-
433,fixtureType1,1,0,77,-
434,fixtureTypeS,1,,78,-
435,fixtureType1,1,0,78,-
436,fixtureTypeS,1,,79,-
437,fixtureType1,1,0,79,-
438,red,1,191,80,-
439,blue,1,255,80,-
440,xTaka,1,99,80,-
441,yTaka,1,7,80,-
442,fixtureTypeS,1,strv 8ch,80,-
443,fixtureType1,1,16,80,-
444,channel,1,100,80,-
445,ansaParent,1,3,80,-
446,red,1,255,81,-
447,blue,1,12,81,-
448,xTaka,1,207,81,-
449,yTaka,1,6,81,-
450,fixtureTypeS,1,strv 8ch,81,-
451,fixtureType1,1,16,81,-
452,channel,1,110,81,-
453,ansaParent,1,3,81,-
454,red,1,215,82,-
455,green,1,255,82,-
456,xTaka,1,330,82,-
457,yTaka,1,5,82,-
458,fixtureTypeS,1,strv 8ch,82,-
459,fixtureType1,1,16,82,-
460,channel,1,120,82,-
461,ansaParent,1,3,82,-
462,green,1,255,83,-
463,blue,1,90,83,-
464,xTaka,1,441,83,-
465,yTaka,1,7,83,-
466,fixtureTypeS,1,strv 8ch,83,-
467,fixtureType1,1,16,83,-
468,channel,1,130,83,-
469,ansaParent,1,3,83,-
470,green,1,113,84,-
471,blue,1,255,84,-
472,xTaka,1,568,84,-
473,yTaka,1,6,84,-
474,fixtureTypeS,1,strv 8ch,84,-
475,fixtureType1,1,16,84,-
476,channel,1,140,84,-
477,ansaParent,1,3,84,-
478,red,1,191,85,-
479,blue,1,255,85,-
480,xTaka,1,741,85,-
481,yTaka,1,2,85,-
482,fixtureTypeS,1,strv 8ch,85,-
483,fixtureType1,1,16,85,-
484,channel,1,150,85,-
485,ansaParent,1,3,85,-
486,fixtureTypeS,1,,86,-
487,fixtureType1,1,0,86,-
488,memories.length,0,1000,-,-
489,memories[i].repOfFixtures.length,1,89,0,-
490,memories[i].myChase.beatMode,1,,0,-
491,memories[i].repOfFixtures.length,1,89,1,-
492,memories[i].type,1,4,1,-
493,memories[i].value,1,255,1,-
494,memories[i].myChase.inputMode,1,1,1,-
495,memories[i].myChase.outputMode,1,1,1,-
496,memories[i].myChase.beatModeId,1,2,1,-
497,memories[i].myChase.beatMode,1,kick,1,-
498,memories[i].repOfFixtures.length,1,89,2,-
499,memories[i].type,1,5,2,-
500,memories[i].value,1,10,2,-
501,memories[i].myChase.beatMode,1,,2,-
502,memories[i].repOfFixtures.length,1,89,3,-
503,memories[i].myChase.beatMode,1,,3,-
504,memories[i].repOfFixtures.length,1,89,4,-
505,memories[i].type,1,1,4,-
506,memories[i].myChase.beatMode,1,,4,-
507,memories[i].whatToSave[ij],2,true,4,0
508,memories[i].repOfFixtures.length,1,89,5,-
509,memories[i].type,1,2,5,-
510,memories[i].myChase.presets.length,1,1,5,-
511,memories[i].myChase.presets[ij],2,4,5,0
512,memories[i].myChase.inputMode,1,1,5,-
513,memories[i].myChase.outputMode,1,1,5,-
514,memories[i].myChase.beatModeId,1,1,5,-
515,memories[i].myChase.beatMode,1,kick,5,-
516,memories[i].repOfFixtures.length,1,89,6,-
517,memories[i].myChase.presets.length,1,2,6,-
518,memories[i].myChase.presets[ij],2,4,6,0
519,memories[i].myChase.presets[ij],2,5,6,1
520,memories[i].myChase.inputMode,1,1,6,-
521,memories[i].myChase.outputMode,1,1,6,-
522,memories[i].myChase.beatModeId,1,1,6,-
523,memories[i].myChase.beatMode,1,kick,6,-
524,memories[i].repOfFixtures.length,1,89,7,-
525,memories[i].myChase.beatMode,1,,7,-
526,memories[i].repOfFixtures.length,1,89,8,-
527,memories[i].myChase.beatMode,1,,8,-
528,memories[i].repOfFixtures.length,1,89,9,-
529,memories[i].type,1,1,9,-
530,memories[i].myChase.beatMode,1,,9,-
531,memories[i].whatToSave[ij],2,true,9,0
532,memories[i].repOfFixtures.length,1,89,10,-
533,memories[i].type,1,1,10,-
534,memories[i].myChase.beatMode,1,,10,-
535,memories[i].whatToSave[ij],2,true,10,0
536,memories[i].repOfFixtures.length,1,89,11,-
537,memories[i].type,1,1,11,-
538,memories[i].myChase.beatMode,1,,11,-
539,memories[i].whatToSave[ij],2,true,11,0
540,memories[i].repOfFixtures.length,1,89,12,-
541,memories[i].type,1,1,12,-
542,memories[i].myChase.beatMode,1,,12,-
543,memories[i].whatToSave[ij],2,true,12,0
544,memories[i].repOfFixtures.length,1,89,13,-
545,memories[i].type,1,1,13,-
546,memories[i].myChase.beatMode,1,,13,-
547,memories[i].whatToSave[ij],2,true,13,0
548,memories[i].repOfFixtures.length,1,89,14,-
549,memories[i].type,1,1,14,-
550,memories[i].myChase.beatMode,1,,14,-
551,memories[i].whatToSave[ij],2,true,14,0
552,memories[i].repOfFixtures.length,1,89,15,-
553,memories[i].type,1,1,15,-
554,memories[i].myChase.beatMode,1,,15,-
555,memories[i].whatToSave[ij],2,true,15,0
556,memories[i].repOfFixtures.length,1,89,16,-
557,memories[i].type,1,2,16,-
558,memories[i].myChase.presets.length,1,6,16,-
559,memories[i].myChase.presets[ij],2,10,16,0
560,memories[i].myChase.presets[ij],2,11,16,1
561,memories[i].myChase.presets[ij],2,12,16,2
562,memories[i].myChase.presets[ij],2,13,16,3
563,memories[i].myChase.presets[ij],2,14,16,4
564,memories[i].myChase.presets[ij],2,15,16,5
565,memories[i].myChase.inputMode,1,2,16,-
566,memories[i].myChase.outputMode,1,1,16,-
567,memories[i].myChase.beatModeId,1,1,16,-
568,memories[i].myChase.beatMode,1,kick,16,-
569,memories[i].repOfFixtures.length,1,89,17,-
570,memories[i].myChase.beatMode,1,,17,-
571,memories[i].repOfFixtures.length,1,89,18,-
572,memories[i].myChase.beatMode,1,,18,-
573,memories[i].repOfFixtures.length,1,89,19,-
574,memories[i].myChase.beatMode,1,,19,-
575,memories[i].repOfFixtures.length,1,89,20,-
576,memories[i].type,1,3,20,-
577,memories[i].myChase.content.length,1,6,20,-
578,memories[i].myChase.content[ij],2,33,20,0
579,memories[i].myChase.content[ij],2,34,20,1
580,memories[i].myChase.content[ij],2,35,20,2
581,memories[i].myChase.content[ij],2,36,20,3
582,memories[i].myChase.content[ij],2,37,20,4
583,memories[i].myChase.content[ij],2,38,20,5
584,memories[i].myChase.inputMode,1,1,20,-
585,memories[i].myChase.outputMode,1,6,20,-
586,memories[i].myChase.beatModeId,1,2,20,-
587,memories[i].myChase.beatMode,1,kick,20,-
588,memories[i].myChase.fade,1,10,20,-
589,memories[i].repOfFixtures.length,1,89,21,-
590,memories[i].type,1,3,21,-
591,memories[i].myChase.content.length,1,6,21,-
592,memories[i].myChase.content[ij],2,33,21,0
593,memories[i].myChase.content[ij],2,34,21,1
594,memories[i].myChase.content[ij],2,35,21,2
595,memories[i].myChase.content[ij],2,36,21,3
596,memories[i].myChase.content[ij],2,37,21,4
597,memories[i].myChase.content[ij],2,38,21,5
598,memories[i].myChase.inputMode,1,2,21,-
599,memories[i].myChase.outputMode,1,1,21,-
600,memories[i].myChase.beatModeId,1,4,21,-
601,memories[i].myChase.beatMode,1,hat,21,-
602,memories[i].myChase.fade,1,10,21,-
603,memories[i].repOfFixtures.length,1,89,22,-
604,memories[i].myChase.beatMode,1,,22,-
605,memories[i].repOfFixtures.length,1,89,23,-
606,memories[i].myChase.beatMode,1,,23,-
607,memories[i].repOfFixtures.length,1,89,24,-
608,memories[i].myChase.beatMode,1,,24,-
609,memories[i].repOfFixtures.length,1,89,25,-
610,memories[i].type,1,1,25,-
611,memories[i].myChase.beatMode,1,,25,-
612,memories[i].repOfFixtures.length,1,89,26,-
613,memories[i].myChase.beatMode,1,,26,-
614,memories[i].repOfFixtures.length,1,89,27,-
615,memories[i].myChase.beatMode,1,,27,-
616,memories[i].repOfFixtures.length,1,89,28,-
617,memories[i].myChase.beatMode,1,,28,-
618,memories[i].repOfFixtures.length,1,89,29,-
619,memories[i].myChase.beatMode,1,,29,-
620,memories[i].repOfFixtures.length,1,89,30,-
621,memories[i].myChase.beatMode,1,,30,-
622,memories[i].repOfFixtures.length,1,89,31,-
623,memories[i].myChase.beatMode,1,,31,-
624,memories[i].repOfFixtures.length,1,89,32,-
625,memories[i].myChase.beatMode,1,,32,-
626,memories[i].repOfFixtures.length,1,89,33,-
627,memories[i].myChase.beatMode,1,,33,-
628,memories[i].repOfFixtures.length,1,89,34,-
629,memories[i].myChase.beatMode,1,,34,-
630,memories[i].repOfFixtures.length,1,89,35,-
631,memories[i].myChase.beatMode,1,,35,-
632,memories[i].repOfFixtures.length,1,89,36,-
633,memories[i].myChase.beatMode,1,,36,-
634,memories[i].repOfFixtures.length,1,89,37,-
635,memories[i].myChase.beatMode,1,,37,-
636,memories[i].repOfFixtures.length,1,89,38,-
637,memories[i].myChase.beatMode,1,,38,-
638,memories[i].repOfFixtures.length,1,89,39,-
639,memories[i].myChase.beatMode,1,,39,-
640,memories[i].repOfFixtures.length,1,89,40,-
641,memories[i].myChase.beatMode,1,,40,-
642,memories[i].repOfFixtures.length,1,89,41,-
643,memories[i].myChase.beatMode,1,,41,-
644,memories[i].repOfFixtures.length,1,89,42,-
645,memories[i].myChase.beatMode,1,,42,-
646,memories[i].repOfFixtures.length,1,89,43,-
647,memories[i].myChase.beatMode,1,,43,-
648,memories[i].repOfFixtures.length,1,89,44,-
649,memories[i].myChase.beatMode,1,,44,-
650,memories[i].repOfFixtures.length,1,89,45,-
651,memories[i].myChase.beatMode,1,,45,-
652,memories[i].repOfFixtures.length,1,89,46,-
653,memories[i].myChase.beatMode,1,,46,-
654,memories[i].repOfFixtures.length,1,89,47,-
655,memories[i].myChase.beatMode,1,,47,-
656,memories[i].repOfFixtures.length,1,89,48,-
657,memories[i].myChase.beatMode,1,,48,-
658,memories[i].repOfFixtures.length,1,89,49,-
659,memories[i].myChase.beatMode,1,,49,-
660,memories[i].repOfFixtures.length,1,89,50,-
661,memories[i].myChase.beatMode,1,,50,-
662,memories[i].repOfFixtures.length,1,89,51,-
663,memories[i].myChase.beatMode,1,,51,-
664,memories[i].repOfFixtures.length,1,89,52,-
665,memories[i].myChase.beatMode,1,,52,-
666,memories[i].repOfFixtures.length,1,89,53,-
667,memories[i].myChase.beatMode,1,,53,-
668,memories[i].repOfFixtures.length,1,89,54,-
669,memories[i].myChase.beatMode,1,,54,-
670,memories[i].repOfFixtures.length,1,89,55,-
671,memories[i].myChase.beatMode,1,,55,-
672,memories[i].repOfFixtures.length,1,89,56,-
673,memories[i].myChase.beatMode,1,,56,-
674,memories[i].repOfFixtures.length,1,89,57,-
675,memories[i].myChase.beatMode,1,,57,-
676,memories[i].repOfFixtures.length,1,89,58,-
677,memories[i].myChase.beatMode,1,,58,-
678,memories[i].repOfFixtures.length,1,89,59,-
679,memories[i].myChase.beatMode,1,,59,-
680,memories[i].repOfFixtures.length,1,89,60,-
681,memories[i].myChase.beatMode,1,,60,-
682,memories[i].repOfFixtures.length,1,89,61,-
683,memories[i].myChase.beatMode,1,,61,-
684,memories[i].repOfFixtures.length,1,89,62,-
685,memories[i].myChase.beatMode,1,,62,-
686,memories[i].repOfFixtures.length,1,89,63,-
687,memories[i].myChase.beatMode,1,,63,-
688,memories[i].repOfFixtures.length,1,89,64,-
689,memories[i].myChase.beatMode,1,,64,-
690,memories[i].repOfFixtures.length,1,89,65,-
691,memories[i].myChase.beatMode,1,,65,-
692,memories[i].repOfFixtures.length,1,89,66,-
693,memories[i].myChase.beatMode,1,,66,-
694,memories[i].repOfFixtures.length,1,89,67,-
695,memories[i].myChase.beatMode,1,,67,-
696,memories[i].repOfFixtures.length,1,89,68,-
697,memories[i].myChase.beatMode,1,,68,-
698,memories[i].repOfFixtures.length,1,89,69,-
699,memories[i].myChase.beatMode,1,,69,-
700,memories[i].repOfFixtures.length,1,89,70,-
701,memories[i].myChase.beatMode,1,,70,-
702,memories[i].repOfFixtures.length,1,89,71,-
703,memories[i].myChase.beatMode,1,,71,-
704,memories[i].repOfFixtures.length,1,89,72,-
705,memories[i].myChase.beatMode,1,,72,-
706,memories[i].repOfFixtures.length,1,89,73,-
707,memories[i].myChase.beatMode,1,,73,-
708,memories[i].repOfFixtures.length,1,89,74,-
709,memories[i].myChase.beatMode,1,,74,-
710,memories[i].repOfFixtures.length,1,89,75,-
711,memories[i].myChase.beatMode,1,,75,-
712,memories[i].repOfFixtures.length,1,89,76,-
713,memories[i].myChase.beatMode,1,,76,-
714,memories[i].repOfFixtures.length,1,89,77,-
715,memories[i].myChase.beatMode,1,,77,-
716,memories[i].repOfFixtures.length,1,89,78,-
717,memories[i].myChase.beatMode,1,,78,-
718,memories[i].repOfFixtures.length,1,89,79,-
719,memories[i].myChase.beatMode,1,,79,-
720,memories[i].repOfFixtures.length,1,89,80,-
721,memories[i].myChase.beatMode,1,,80,-
722,memories[i].repOfFixtures.length,1,89,81,-
723,memories[i].myChase.beatMode,1,,81,-
724,memories[i].repOfFixtures.length,1,89,82,-
725,memories[i].myChase.beatMode,1,,82,-
726,memories[i].repOfFixtures.length,1,89,83,-
727,memories[i].myChase.beatMode,1,,83,-
728,memories[i].repOfFixtures.length,1,89,84,-
729,memories[i].myChase.beatMode,1,,84,-
730,memories[i].repOfFixtures.length,1,89,85,-
731,memories[i].myChase.beatMode,1,,85,-
732,memories[i].repOfFixtures.length,1,89,86,-
733,memories[i].myChase.beatMode,1,,86,-
734,memories[i].repOfFixtures.length,1,89,87,-
735,memories[i].myChase.beatMode,1,,87,-
736,memories[i].repOfFixtures.length,1,89,88,-
737,memories[i].myChase.beatMode,1,,88,-
738,memories[i].repOfFixtures.length,1,89,89,-
739,memories[i].myChase.beatMode,1,,89,-
740,memories[i].repOfFixtures.length,1,89,90,-
741,memories[i].myChase.beatMode,1,,90,-
742,memories[i].repOfFixtures.length,1,89,91,-
743,memories[i].myChase.beatMode,1,,91,-
744,memories[i].repOfFixtures.length,1,89,92,-
